PMID,Diagnostic criteria,Prevalence or Incidence,"Type (Any, early to intermediate, late-wet, late-dry)",Sex,Age,End hypothesized 95,age_start,age_end,Region,Nation,Ethnicity,First authors,Period,year_start,year_end,Sample size,Patients with AMD,proportion,standard error,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
21609241.0,,,Early to intermediate,,61-64,61-64,61.0,64.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,145.0,71.0,0.4896551724137931,0.04151385182556014,,,,
21609241.0,,,Early to intermediate,,65-69,65-69,65.0,69.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,244.0,116.0,0.4754098360655738,0.03197048612300575,,,,
21609241.0,,,Early to intermediate,,70-74,70-74,70.0,74.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,188.0,114.0,0.6063829787234043,0.0356312871897372,,,,
21609241.0,,,Early to intermediate,,75-79,75-79,75.0,79.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,150.0,108.0,0.72,0.03666060555964672,,,,
21609241.0,,,Early to intermediate,,80+,80-95,80.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,118.0,71.0,0.6016949152542372,0.0450666309161312,,,,
21609241.0,,,Early,,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,845.0,399.0,0.4721893491124261,0.01717389541325254,,,,
21609241.0,,,Early,Male,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,388.0,179.0,0.461340206185567,0.025307664599483744,,,,
21609241.0,,,Early,Female,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,457.0,220.0,0.4814004376367615,0.02337282531944607,,,,
21609241.0,,,Early,,61-64,61-64,61.0,64.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,145.0,65.0,0.4482758620689655,0.04129996355974775,,,,
21609241.0,,,Early,,65-69,65-69,65.0,69.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,244.0,105.0,0.430327868852459,0.0316969379850566,,,,
21609241.0,,,Early,,70-74,70-74,70.0,74.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,188.0,94.0,0.5,0.03646624787447364,,,,
21609241.0,,,Early,,75-79,75-79,75.0,79.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,150.0,87.0,0.58,0.040298883359219766,,,,
21609241.0,,,Early,,80+,80-95,80.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,118.0,48.0,0.4067796610169492,0.045221673257437256,,,,
21609241.0,,,Intermediate,,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,845.0,81.0,0.09585798816568047,0.010127543687811524,,,,
21609241.0,,,Intermediate,Male,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,388.0,29.0,0.07474226804123711,0.01335053392975381,,,,
21609241.0,,,Intermediate,Female,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,457.0,52.0,0.1137855579868709,0.014854392094889816,,,,
21609241.0,,,Intermediate,,61-64,61-64,61.0,64.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,145.0,6.0,0.04137931034482759,0.01653982925738791,,,,
21609241.0,,,Intermediate,,65-69,65-69,65.0,69.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,244.0,11.0,0.04508196721311476,0.013282797861827057,,,,
21609241.0,,,Intermediate,,70-74,70-74,70.0,74.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,188.0,20.0,0.10638297872340426,0.02248706963697563,,,,
21609241.0,,,Intermediate,,75-79,75-79,75.0,79.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,150.0,21.0,0.14,0.028331372481167707,,,,
21609241.0,,,Intermediate,,80+,80-95,80.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,118.0,23.0,0.19491525423728812,0.036467224418705764,,,,
21609241.0,,,Late,,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,845.0,29.0,0.03431952662721893,0.006262662601727794,,,,
21609241.0,,,Late,Male,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,388.0,9.0,0.023195876288659798,0.007641757842091534,,,,
21609241.0,,,Late,Female,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,457.0,20.0,0.0437636761487965,0.009569327458395135,,,,
21609241.0,,,Late,,61-64,61-64,61.0,64.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,145.0,2.0,0.013793103448275862,0.00968569999803871,,,,
21609241.0,,,Late,,65-69,65-69,65.0,69.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,244.0,7.0,0.02868852459016393,0.010686572919622444,,,,
21609241.0,,,Late,,70-74,70-74,70.0,74.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,188.0,6.0,0.031914893617021274,0.012819602091286304,,,,
21609241.0,,,Late,,75-79,75-79,75.0,79.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,150.0,4.0,0.02666666666666667,0.013154354299509992,,,,
21609241.0,,,Late,,80+,80-95,80.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,118.0,10.0,0.0847457627118644,0.025638278852014102,,,,
21609241.0,,,Late-wet,,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,845.0,18.0,0.021301775147928997,0.004967111899232622,,,,
21609241.0,,,Late-wet,Male,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,388.0,5.0,0.01288659793814433,0.005725808260534445,,,,
21609241.0,,,Late-wet,Female,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,457.0,13.0,0.028446389496717725,0.007776583886220757,,,,
21609241.0,,,Late-dry,,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,845.0,11.0,0.01301775147928994,0.003899368728414149,,,,
21609241.0,,,Late-dry,Male,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,388.0,4.0,0.010309278350515464,0.005128000034781515,,,,
21609241.0,,,Late-dry,Female,61+,61-95,61.0,95.0,Europe,Italy,European Ancestry,"Piermarocchi S et al, 2011",2005-2006,2005.0,2006.0,457.0,7.0,0.015317286652078776,0.005744880202200026,,,,
21126770.0,Wisconsin Age-Related Maculopathy Grading System,Prevalence,Any,,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,2351.0,0.4459408194233687,0.0068458754043756185,,,,
21126770.0,,,Any,,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,97.0,0.1830188679245283,0.016796392352321308,,,,
21126770.0,,,Any,,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,332.0,0.20986093552465235,0.010237981244633524,,,,
21126770.0,,,Any,,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,677.0,0.4419060052219321,0.01268788529545837,,,,
21126770.0,,,Any,,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,829.0,0.6954697986577181,0.01332957168803644,,,,
21126770.0,,,Any,,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,420.0,0.963302752293578,0.009004402556883591,,,,
21126770.0,,,Early to intermediate,,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,2050.0,0.3888467374810319,0.006713926710949828,,,,
21126770.0,,,Early to intermediate,,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,93.0,0.17547169811320756,0.016522219531701132,,,,
21126770.0,,,Early to intermediate,,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,308.0,0.1946902654867257,0.009955208345670643,,,,
21126770.0,,,Early to intermediate,,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,611.0,0.39882506527415146,0.012510142949658928,,,,
21126770.0,,,Early to intermediate,,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,694.0,0.5822147651006712,0.014284992723611216,,,,
21126770.0,,,Early to intermediate,,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,362.0,0.8302752293577982,0.017977960058723548,,,,
21126770.0,,,Early,,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,928.0,0.17602427921092564,0.005245124413192063,,,,
21126770.0,,,Early,,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,36.0,0.06792452830188679,0.01092951575485262,,,,
21126770.0,,,Early,,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,103.0,0.06510745891276865,0.0062028743034953215,,,,
21126770.0,,,Early,,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,245.0,0.15992167101827676,0.009364490807942298,,,,
21126770.0,,,Early,,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,342.0,0.28691275167785235,0.013101111197124041,,,,
21126770.0,,,Early,,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,205.0,0.4701834862385321,0.02390304266010517,,,,
21126770.0,,,Intermediate,,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,1123.0,0.21301213960546286,0.005638953238330942,,,,
21126770.0,,,Intermediate,,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,58.0,0.10943396226415096,0.013560359137513222,,,,
21126770.0,,,Intermediate,,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,206.0,0.1302149178255373,0.00846122235960779,,,,
21126770.0,,,Intermediate,,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,366.0,0.2389033942558747,0.010894358687867155,,,,
21126770.0,,,Intermediate,,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,352.0,0.2953020134228188,0.013212852647197366,,,,
21126770.0,,,Intermediate,,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,157.0,0.3600917431192661,0.022989111885138552,,,,
21126770.0,,,Late,,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,301.0,0.05709408194233687,0.003195523582947952,,,,
21126770.0,,,Late,Male,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,2260.0,118.0,0.052212389380530966,0.004679377453474196,,,,
21126770.0,,,Late,Female,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,3012.0,181.0,0.0600929614873838,0.0043303876033413576,,,,
21126770.0,,,Late,,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,4.0,0.007547169811320755,0.003759317992934317,,,,
21126770.0,,,Late,Male,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,194.0,1.0,0.005154639175257732,0.005141336858435796,,,,
21126770.0,,,Late,Female,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,336.0,3.0,0.008928571428571428,0.005131848513849197,,,,
21126770.0,,,Late,,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,24.0,0.015170670037926675,0.003073120776594895,,,,
21126770.0,,,Late,Male,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,685.0,6.0,0.008759124087591242,0.0035602021251587047,,,,
21126770.0,,,Late,Female,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,897.0,18.0,0.020066889632107024,0.00468211445109047,,,,
21126770.0,,,Late,,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,66.0,0.04308093994778068,0.005187412748078483,,,,
21126770.0,,,Late,Male,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,687.0,23.0,0.033478893740902474,0.006862981877757064,,,,
21126770.0,,,Late,Female,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,845.0,42.0,0.04970414201183432,0.0074764830733702985,,,,
21126770.0,,,Late,,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,135.0,0.11325503355704697,0.0091788863964568,,,,
21126770.0,,,Late,Male,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,502.0,54.0,0.10756972111553784,0.013828666759019052,,,,
21126770.0,,,Late,Female,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,690.0,81.0,0.11739130434782608,0.012253989945387391,,,,
21126770.0,,,Late,,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,83.0,0.19036697247706424,0.01880168035305834,,,,
21126770.0,,,Late,Male,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,192.0,39.0,0.203125,0.029035290522106457,,,,
21126770.0,,,Late,Female,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,244.0,43.0,0.1762295081967213,0.024392005932932732,,,,
21126770.0,,,Late-wet,,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,174.0,0.03300455235204856,0.002460432399823029,,,,
21126770.0,,,Late-wet,Male,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,2260.0,68.0,0.03008849557522124,0.003593453857162775,,,,
21126770.0,,,Late-wet,Female,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,3012.0,106.0,0.0351925630810093,0.0033575175104434557,,,,
21126770.0,,,Late-wet,,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,3.0,0.005660377358490566,0.003258758151779993,,,,
21126770.0,,,Late-wet,Male,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,194.0,1.0,0.005154639175257732,0.005141336858435796,,,,
21126770.0,,,Late-wet,Female,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,336.0,2.0,0.005952380952380952,0.004196423545774639,,,,
21126770.0,,,Late-wet,,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,16.0,0.010113780025284451,0.0025156264446262767,,,,
21126770.0,,,Late-wet,Male,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,685.0,4.0,0.00583941605839416,0.002911170852942772,,,,
21126770.0,,,Late-wet,Female,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,897.0,12.0,0.013377926421404682,0.003835955795229169,,,,
21126770.0,,,Late-wet,,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,37.0,0.024151436031331592,0.00392223228729592,,,,
21126770.0,,,Late-wet,Male,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,687.0,10.0,0.01455604075691412,0.0045694005407589475,,,,
21126770.0,,,Late-wet,Female,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,845.0,26.0,0.030769230769230767,0.005940781253496394,,,,
21126770.0,,,Late-wet,,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,73.0,0.061241610738255035,0.006944837531042978,,,,
21126770.0,,,Late-wet,Male,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,502.0,32.0,0.06374501992031872,0.010903560619112235,,,,
21126770.0,,,Late-wet,Female,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,690.0,41.0,0.05942028985507247,0.008999961272751753,,,,
21126770.0,,,Late-wet,,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,50.0,0.1146788990825688,0.015259802774148647,,,,
21126770.0,,,Late-wet,Male,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,192.0,22.0,0.11458333333333333,0.022987087980669032,,,,
21126770.0,,,Late-wet,Female,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,244.0,28.0,0.11475409836065575,0.02040427422979376,,,,
21126770.0,,,Late-dry,,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,127.0,0.02408952959028832,0.002111696244919133,,,,
21126770.0,,,Late-dry,Male,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,2260.0,50.0,0.02212389380530973,0.003093986969342416,,,,
21126770.0,,,Late-dry,Female,66-91,66-91,66.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,3012.0,75.0,0.0249003984063745,0.0028392272440143805,,,,
21126770.0,,,Late-dry,,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,1.0,0.0018867924528301887,0.0018850116195378481,,,,
21126770.0,,,Late-dry,Male,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,194.0,0.0,0.0,0.0,,,,
21126770.0,,,Late-dry,Female,66-69,66-69,66.0,69.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,336.0,1.0,0.002976190476190476,0.002971758321123438,,,,
21126770.0,,,Late-dry,,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,8.0,0.0050568900126422255,0.0017833543225403367,,,,
21126770.0,,,Late-dry,Male,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,685.0,2.0,0.00291970802919708,0.0020615292085477133,,,,
21126770.0,,,Late-dry,Female,70-74,70-74,70.0,74.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,897.0,6.0,0.006688963210702341,0.002721609502711372,,,,
21126770.0,,,Late-dry,,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,29.0,0.018929503916449087,0.0034816919334244656,,,,
21126770.0,,,Late-dry,Male,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,687.0,13.0,0.01892285298398836,0.005198361994131436,,,,
21126770.0,,,Late-dry,Female,75-79,75-79,75.0,79.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,845.0,16.0,0.01893491124260355,0.004688697271645298,,,,
21126770.0,,,Late-dry,,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,62.0,0.05201342281879195,0.006431624536805419,,,,
21126770.0,,,Late-dry,Male,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,502.0,22.0,0.043824701195219126,0.009136426891044231,,,,
21126770.0,,,Late-dry,Female,80-84,80-84,80.0,84.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,690.0,40.0,0.05797101449275361,0.008896374116592049,,,,
21126770.0,,,Late-dry,,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,33.0,0.07568807339449543,0.012667174668540494,,,,
21126770.0,,,Late-dry,Male,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,192.0,17.0,0.08854166666666667,0.02050178345018575,,,,
21126770.0,,,Late-dry,Female,85-91,85-91,85.0,91.0,Europe,Iceland,NR,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,244.0,16.0,0.06557377049180327,0.015846840083639416,,,,
21126770.0,,,Any,,66-91,66-91,66.0,91.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,2351.0,0.4459408194233687,0.0068458754043756185,,,,
21126770.0,,,Any,,66-69,66-69,66.0,69.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,97.0,0.1830188679245283,0.016796392352321308,,,,
21126770.0,,,Any,,70-74,70-74,70.0,74.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,332.0,0.20986093552465235,0.010237981244633524,,,,
21126770.0,,,Any,,75-79,75-79,75.0,79.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,677.0,0.4419060052219321,0.01268788529545837,,,,
21126770.0,,,Any,,80-84,80-84,80.0,84.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,829.0,0.6954697986577181,0.01332957168803644,,,,
21126770.0,,,Any,,85-91,85-91,85.0,91.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,,0.0,0.0,,,,
21126770.0,,,Early to intermediate,,66-91,66-91,66.0,91.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,2050.0,0.3888467374810319,0.006713926710949828,,,,
21126770.0,,,Early to intermediate,,66-69,66-69,66.0,69.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,93.0,0.17547169811320756,0.016522219531701132,,,,
21126770.0,,,Early to intermediate,,70-74,70-74,70.0,74.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,308.0,0.1946902654867257,0.009955208345670643,,,,
21126770.0,,,Early to intermediate,,75-79,75-79,75.0,79.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,611.0,0.39882506527415146,0.012510142949658928,,,,
21126770.0,,,Early to intermediate,,80-84,80-84,80.0,84.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,694.0,0.5822147651006712,0.014284992723611216,,,,
21126770.0,,,Early to intermediate,,85-91,85-91,85.0,91.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,362.0,0.8302752293577982,0.017977960058723548,,,,
21126770.0,,,Early,,66-91,66-91,66.0,91.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,928.0,0.17602427921092564,0.005245124413192063,,,,
21126770.0,,,Early,,66-69,66-69,66.0,69.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,530.0,36.0,0.06792452830188679,0.01092951575485262,,,,
21126770.0,,,Early,,70-74,70-74,70.0,74.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1582.0,103.0,0.06510745891276865,0.0062028743034953215,,,,
21126770.0,,,Early,,75-79,75-79,75.0,79.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1532.0,245.0,0.15992167101827676,0.009364490807942298,,,,
21126770.0,,,Early,,80-84,80-84,80.0,84.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,1192.0,342.0,0.28691275167785235,0.013101111197124041,,,,
21126770.0,,,Early,,85-91,85-91,85.0,91.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,436.0,205.0,0.4701834862385321,0.02390304266010517,,,,
21126770.0,,,Intermediate,,66-91,66-91,66.0,91.0,Europe,Iceland,European Ancestry,"Jonasson F et al, 2011",2002-2006,2002.0,2006.0,5272.0,1123.0,0.21301213960546286,0.005638953238330942,,,,
